 #  energy  xx  yy  zz  xy  xz  yz
         0.0000         1.8252         1.5736         1.0000         0.0000         0.0000         0.0000
         0.0013         1.8253         1.5737         1.0000         0.0000         0.0000         0.0000
         0.0027         1.8255         1.5738         1.0000         0.0000         0.0000         0.0000
         0.0040         1.8256         1.5740         1.0000         0.0000         0.0000         0.0000
         0.0053         1.8258         1.5741         1.0000         0.0000         0.0000         0.0000
         0.0067         1.8259         1.5742         1.0000         0.0000         0.0000         0.0000
         0.0080         1.8260         1.5743         1.0000         0.0000         0.0000         0.0000
         0.0093         1.8262         1.5744         1.0000         0.0000         0.0000         0.0000
         0.0107         1.8263         1.5745         1.0000         0.0000         0.0000         0.0000
         0.0120         1.8265         1.5746         1.0000         0.0000         0.0000         0.0000
         0.0133         1.8266         1.5747         1.0000         0.0000         0.0000         0.0000
         0.0147         1.8267         1.5749         1.0000         0.0000         0.0000         0.0000
         0.0160         1.8269         1.5750         1.0000         0.0000         0.0000         0.0000
         0.0173         1.8270         1.5751         1.0000         0.0000         0.0000         0.0000
         0.0187         1.8272         1.5752         1.0000         0.0000         0.0000         0.0000
         0.0200         1.8273         1.5753         1.0000         0.0000         0.0000         0.0000
         0.0213         1.8274         1.5754         1.0000         0.0000         0.0000         0.0000
         0.0227         1.8276         1.5755         1.0000         0.0000         0.0000         0.0000
         0.0240         1.8277         1.5757         1.0000         0.0000         0.0000         0.0000
         0.0253         1.8279         1.5758         1.0000         0.0000         0.0000         0.0000
         0.0267         1.8280         1.5759         1.0000         0.0000         0.0000         0.0000
         0.0280         1.8281         1.5760         1.0000         0.0000         0.0000         0.0000
         0.0293         1.8283         1.5761         1.0000         0.0000         0.0000         0.0000
         0.0307         1.8284         1.5762         1.0000         0.0000         0.0000         0.0000
         0.0320         1.8286         1.5763         1.0000         0.0000         0.0000         0.0000
         0.0333         1.8287         1.5765         1.0000         0.0000         0.0000         0.0000
         0.0347         1.8289         1.5766         1.0000         0.0000         0.0000         0.0000
         0.0360         1.8290         1.5767         1.0000         0.0000         0.0000         0.0000
         0.0373         1.8291         1.5768         1.0000         0.0000         0.0000         0.0000
         0.0387         1.8293         1.5769         1.0000         0.0000         0.0000         0.0000
         0.0400         1.8294         1.5770         1.0000         0.0000         0.0000         0.0000
         0.0413         1.8296         1.5772         1.0000         0.0000         0.0000         0.0000
         0.0427         1.8297         1.5773         1.0000         0.0000         0.0000         0.0000
         0.0440         1.8298         1.5774         1.0000         0.0000         0.0000         0.0000
         0.0453         1.8300         1.5775         1.0000         0.0000         0.0000         0.0000
         0.0467         1.8301         1.5776         1.0000         0.0000         0.0000         0.0000
         0.0480         1.8303         1.5777         1.0000         0.0000         0.0000         0.0000
         0.0493         1.8304         1.5778         1.0000         0.0000         0.0000         0.0000
         0.0507         1.8306         1.5780         1.0000         0.0000         0.0000         0.0000
         0.0520         1.8307         1.5781         1.0000         0.0000         0.0000         0.0000
         0.0533         1.8308         1.5782         1.0000         0.0000         0.0000         0.0000
