  0.0000000E+00  0.0000000E+00  0.0000000E+00 -6.823460139386232E-005
  9.1443257E-03  0.0000000E+00  0.0000000E+00 -6.760076025515892E-005
 -9.1443257E-03  0.0000000E+00  0.0000000E+00 -6.750972247764338E-005
  1.8288651E-02  0.0000000E+00  0.0000000E+00 -6.570598314586185E-005
 -1.8288651E-02  0.0000000E+00  0.0000000E+00 -6.555895575494732E-005
  2.7432978E-02  0.0000000E+00  0.0000000E+00 -6.266962104945448E-005
 -2.7432978E-02  0.0000000E+00  0.0000000E+00 -6.242373180559527E-005
  3.6577303E-02  0.0000000E+00  0.0000000E+00 -5.873551211820533E-005
 -3.6577303E-02  0.0000000E+00  0.0000000E+00 -5.845423076578836E-005
  4.5721631E-02  0.0000000E+00  0.0000000E+00 -5.425933626706434E-005
 -4.5721631E-02  0.0000000E+00  0.0000000E+00 -5.393249825468621E-005
  5.4865956E-02  0.0000000E+00  0.0000000E+00 -4.956693735385969E-005
 -5.4865956E-02  0.0000000E+00  0.0000000E+00 -4.920668770326804E-005
  6.4010285E-02  0.0000000E+00  0.0000000E+00 -4.508765987399412E-005
 -6.4010285E-02  0.0000000E+00  0.0000000E+00 -4.470147196178497E-005
  7.3154606E-02  0.0000000E+00  0.0000000E+00 -4.116631040652366E-005
 -7.3154606E-02  0.0000000E+00  0.0000000E+00 -4.076885513505940E-005
  8.2298934E-02  0.0000000E+00  0.0000000E+00 -3.811370021234453E-005
 -8.2298934E-02  0.0000000E+00  0.0000000E+00 -3.770696022850457E-005
  9.1443263E-02  0.0000000E+00  0.0000000E+00 -3.618467055126269E-005
 -9.1443263E-02  0.0000000E+00  0.0000000E+00 -3.581359715214399E-005
  0.1005876      0.0000000E+00  0.0000000E+00 -3.555078234744460E-005
 -0.1005876      0.0000000E+00  0.0000000E+00 -3.521376446102072E-005
  0.1097319      0.0000000E+00  0.0000000E+00 -3.630607582712180E-005
 -0.1097319      0.0000000E+00  0.0000000E+00 -3.599663793024776E-005
  0.1188762      0.0000000E+00  0.0000000E+00 -3.842634472232875E-005
 -0.1188762      0.0000000E+00  0.0000000E+00 -3.814148810042281E-005
  0.1280206      0.0000000E+00  0.0000000E+00 -4.179766221690567E-005
 -0.1280206      0.0000000E+00  0.0000000E+00 -4.155627869738865E-005
  0.1371649      0.0000000E+00  0.0000000E+00 -4.626371369990245E-005
 -0.1371649      0.0000000E+00  0.0000000E+00 -4.606058361322950E-005
  0.1463092      0.0000000E+00  0.0000000E+00 -5.159593521839666E-005
 -0.1463092      0.0000000E+00  0.0000000E+00 -5.142142529548192E-005
  0.1554535      0.0000000E+00  0.0000000E+00 -5.753346852982561E-005
 -0.1554535      0.0000000E+00  0.0000000E+00 -5.737295506276766E-005
  0.1645979      0.0000000E+00  0.0000000E+00 -6.378151574260382E-005
 -0.1645979      0.0000000E+00  0.0000000E+00 -6.363808019232891E-005
  0.1737422      0.0000000E+00  0.0000000E+00 -7.006803507826380E-005
 -0.1737422      0.0000000E+00  0.0000000E+00 -6.993715012760184E-005
  0.1828865      0.0000000E+00  0.0000000E+00 -7.613580994384035E-005
 -0.1828865      0.0000000E+00  0.0000000E+00 -7.598957162146331E-005
  0.1920308      0.0000000E+00  0.0000000E+00 -8.172654244319331E-005
 -0.1920308      0.0000000E+00  0.0000000E+00 -8.157554723933672E-005
  0.2011752      0.0000000E+00  0.0000000E+00 -8.666676478356010E-005
 -0.2011752      0.0000000E+00  0.0000000E+00 -8.649010756855760E-005
  0.2103195      0.0000000E+00  0.0000000E+00 -9.079205926942961E-005
 -0.2103195      0.0000000E+00  0.0000000E+00 -9.059839282237848E-005
  0.2194638      0.0000000E+00  0.0000000E+00 -9.402330184253678E-005
 -0.2194638      0.0000000E+00  0.0000000E+00 -9.378111499735527E-005
  0.2286081      0.0000000E+00  0.0000000E+00 -9.629840346593197E-005
 -0.2286081      0.0000000E+00  0.0000000E+00 -9.601979855484150E-005
  0.2377525      0.0000000E+00  0.0000000E+00 -9.762566128393838E-005
 -0.2377525      0.0000000E+00  0.0000000E+00 -9.730066312410038E-005
  0.2468968      0.0000000E+00  0.0000000E+00 -9.804687140873932E-005
 -0.2468968      0.0000000E+00  0.0000000E+00 -9.767345962860639E-005
  0.2560411      0.0000000E+00  0.0000000E+00 -9.761877073656643E-005
 -0.2560411      0.0000000E+00  0.0000000E+00 -9.720353909303383E-005
  0.2651854      0.0000000E+00  0.0000000E+00 -9.644279547551869E-005
 -0.2651854      0.0000000E+00  0.0000000E+00 -9.599905311783564E-005
  0.2743298      0.0000000E+00  0.0000000E+00 -9.464704901317393E-005
 -0.2743298      0.0000000E+00  0.0000000E+00 -9.412950947952662E-005
  0.2834741      0.0000000E+00  0.0000000E+00 -9.230607434765886E-005
 -0.2834741      0.0000000E+00  0.0000000E+00 -9.177109908816272E-005
  0.2926184      0.0000000E+00  0.0000000E+00 -8.956832449394522E-005
 -0.2926184      0.0000000E+00  0.0000000E+00 -8.900207561695982E-005
  0.3017628      0.0000000E+00  0.0000000E+00 -8.651243071488038E-005
 -0.3017628      0.0000000E+00  0.0000000E+00 -8.590749191162027E-005
  0.3109071      0.0000000E+00  0.0000000E+00 -8.322677053126778E-005
 -0.3109071      0.0000000E+00  0.0000000E+00 -8.260390540180714E-005
  0.3200514      0.0000000E+00  0.0000000E+00 -7.977628856587892E-005
 -0.3200514      0.0000000E+00  0.0000000E+00 -7.913169592320204E-005
  0.3291957      0.0000000E+00  0.0000000E+00 -7.620230782964585E-005
 -0.3291957      0.0000000E+00  0.0000000E+00 -7.555307932321229E-005
  0.3383401      0.0000000E+00  0.0000000E+00 -7.254384885407743E-005
 -0.3383401      0.0000000E+00  0.0000000E+00 -7.189155758099228E-005
  0.3474844      0.0000000E+00  0.0000000E+00 -6.880276176297637E-005
 -0.3474844      0.0000000E+00  0.0000000E+00 -6.815714620515344E-005
  0.3566287      0.0000000E+00  0.0000000E+00 -6.497754741535674E-005
 -0.3566287      0.0000000E+00  0.0000000E+00 -6.434862457144391E-005
  0.3657731      0.0000000E+00  0.0000000E+00 -6.106154850338402E-005
 -0.3657731      0.0000000E+00  0.0000000E+00 -6.046289455044211E-005
  0.3749174      0.0000000E+00  0.0000000E+00 -5.704931133566469E-005
 -0.3749174      0.0000000E+00  0.0000000E+00 -5.647926226356029E-005
  0.3840617      0.0000000E+00  0.0000000E+00 -5.291527331025370E-005
 -0.3840617      0.0000000E+00  0.0000000E+00 -5.238746385754963E-005
  0.3932060      0.0000000E+00  0.0000000E+00 -4.865827722830268E-005
 -0.3932060      0.0000000E+00  0.0000000E+00 -4.817978467066034E-005
  0.4023503      0.0000000E+00  0.0000000E+00 -4.427013203037331E-005
 -0.4023503      0.0000000E+00  0.0000000E+00 -4.385191182255734E-005
  0.4114947      0.0000000E+00  0.0000000E+00 -3.976377616629151E-005
 -0.4114947      0.0000000E+00  0.0000000E+00 -3.940750550413963E-005
  0.4206390      0.0000000E+00  0.0000000E+00 -3.515390454456086E-005
 -0.4206390      0.0000000E+00  0.0000000E+00 -3.486835230352402E-005
  0.4297833      0.0000000E+00  0.0000000E+00 -3.046929310966338E-005
 -0.4297833      0.0000000E+00  0.0000000E+00 -3.025720197085186E-005
  0.4389277      0.0000000E+00  0.0000000E+00 -2.574652889155375E-005
 -0.4389277      0.0000000E+00  0.0000000E+00 -2.561516500846352E-005
  0.4480720      0.0000000E+00  0.0000000E+00 -2.103328382311066E-005
 -0.4480720      0.0000000E+00  0.0000000E+00 -2.098209019270683E-005
  0.4572163      0.0000000E+00  0.0000000E+00 -1.638156113472196E-005
 -0.4572163      0.0000000E+00  0.0000000E+00 -1.641623136382157E-005
  0.4663606      0.0000000E+00  0.0000000E+00 -1.184991959378853E-005
 -0.4663606      0.0000000E+00  0.0000000E+00 -1.196910822834283E-005
  0.4755050      0.0000000E+00  0.0000000E+00 -7.496555338628701E-006
 -0.4755050      0.0000000E+00  0.0000000E+00 -7.698492752496988E-006
  0.4846493      0.0000000E+00  0.0000000E+00 -3.375707229577539E-006
 -0.4846493      0.0000000E+00  0.0000000E+00 -3.661953715449682E-006
  0.4937936      0.0000000E+00  0.0000000E+00  4.580312913666794E-007
 -0.4937936      0.0000000E+00  0.0000000E+00  9.253073996928339E-008
  0.5029379      0.0000000E+00  0.0000000E+00  3.959582060920090E-006
 -0.5029379      0.0000000E+00  0.0000000E+00  3.515708796926532E-006
  0.5120823      0.0000000E+00  0.0000000E+00  7.092806997639915E-006
 -0.5120823      0.0000000E+00  0.0000000E+00  6.576056879360089E-006
  0.5212266      0.0000000E+00  0.0000000E+00  9.830063546168828E-006
 -0.5212266      0.0000000E+00  0.0000000E+00  9.246422191610593E-006
  0.5303709      0.0000000E+00  0.0000000E+00  1.215720456555813E-005
 -0.5303709      0.0000000E+00  0.0000000E+00  1.151315347061004E-005
  0.5395153      0.0000000E+00  0.0000000E+00  1.407119048457492E-005
 -0.5395153      0.0000000E+00  0.0000000E+00  1.337305676800556E-005
  0.5486596      0.0000000E+00  0.0000000E+00  1.557930123166961E-005
 -0.5486596      0.0000000E+00  0.0000000E+00  1.483470721794546E-005
  0.5578039      0.0000000E+00  0.0000000E+00  1.670144502795262E-005
 -0.5578039      0.0000000E+00  0.0000000E+00  1.591964622357894E-005
  0.5669482      0.0000000E+00  0.0000000E+00  1.746692174877767E-005
 -0.5669482      0.0000000E+00  0.0000000E+00  1.665513253647513E-005
  0.5760925      0.0000000E+00  0.0000000E+00  1.791111123623264E-005
 -0.5760925      0.0000000E+00  0.0000000E+00  1.707954319619398E-005
  0.5852368      0.0000000E+00  0.0000000E+00  1.807691101231519E-005
 -0.5852368      0.0000000E+00  0.0000000E+00  1.723396961658583E-005
  0.5943812      0.0000000E+00  0.0000000E+00  1.801192669908010E-005
 -0.5943812      0.0000000E+00  0.0000000E+00  1.716624105871527E-005
  0.6035255      0.0000000E+00  0.0000000E+00  1.776254220178042E-005
 -0.6035255      0.0000000E+00  0.0000000E+00  1.692340982575606E-005
  0.6126698      0.0000000E+00  0.0000000E+00  1.737636052705039E-005
 -0.6126698      0.0000000E+00  0.0000000E+00  1.655471300504923E-005
  0.6218142      0.0000000E+00  0.0000000E+00  1.690184847921386E-005
 -0.6218142      0.0000000E+00  0.0000000E+00  1.610374511330721E-005
  0.6309585      0.0000000E+00  0.0000000E+00  1.637726521858825E-005
 -0.6309585      0.0000000E+00  0.0000000E+00  1.561128874927527E-005
  0.6401028      0.0000000E+00  0.0000000E+00  1.584270692517133E-005
 -0.6401028      0.0000000E+00  0.0000000E+00  1.511568675653165E-005
  0.6492472      0.0000000E+00  0.0000000E+00  1.532461895553835E-005
 -0.6492472      0.0000000E+00  0.0000000E+00  1.464576770264191E-005
  0.6583915      0.0000000E+00  0.0000000E+00  1.484979376553665E-005
 -0.6583915      0.0000000E+00  0.0000000E+00  1.422408469787423E-005
  0.6675358      0.0000000E+00  0.0000000E+00  1.443475784581489E-005
 -0.6675358      0.0000000E+00  0.0000000E+00  1.386851789357253E-005
  0.6766801      0.0000000E+00  0.0000000E+00  1.408741621634378E-005
 -0.6766801      0.0000000E+00  0.0000000E+00  1.358545850065984E-005
  0.6858245      0.0000000E+00  0.0000000E+00  1.381186238266258E-005
 -0.6858245      0.0000000E+00  0.0000000E+00  1.337830987582860E-005
  0.6949688      0.0000000E+00  0.0000000E+00  1.360383432120830E-005
 -0.6949688      0.0000000E+00  0.0000000E+00  1.324144091942192E-005
  0.7041131      0.0000000E+00  0.0000000E+00  1.345383014919813E-005
 -0.7041131      0.0000000E+00  0.0000000E+00  1.316476302294912E-005
  0.7132574      0.0000000E+00  0.0000000E+00  1.334888434902396E-005
 -0.7132574      0.0000000E+00  0.0000000E+00  1.313453295962510E-005
  0.7224017      0.0000000E+00  0.0000000E+00  1.326996367835853E-005
 -0.7224017      0.0000000E+00  0.0000000E+00  1.313187584692399E-005
  0.7315461      0.0000000E+00  0.0000000E+00  1.319717943713512E-005
 -0.7315461      0.0000000E+00  0.0000000E+00  1.313863189544905E-005
  0.7406904      0.0000000E+00  0.0000000E+00  1.311346101591031E-005
 -0.7406904      0.0000000E+00  0.0000000E+00  1.313052120789717E-005
  0.7498347      0.0000000E+00  0.0000000E+00  1.298682837370557E-005
 -0.7498347      0.0000000E+00  0.0000000E+00  1.308151305702165E-005
  0.7589791      0.0000000E+00  0.0000000E+00  1.281503188541049E-005
 -0.7589791      0.0000000E+00  0.0000000E+00  1.297683541214136E-005
  0.7681234      0.0000000E+00  0.0000000E+00  1.256674054241812E-005
 -0.7681234      0.0000000E+00  0.0000000E+00  1.279287787504898E-005
  0.7772677      0.0000000E+00  0.0000000E+00  1.222823844455062E-005
 -0.7772677      0.0000000E+00  0.0000000E+00  1.252139827913246E-005
  0.7864121      0.0000000E+00  0.0000000E+00  1.179414805312327E-005
 -0.7864121      0.0000000E+00  0.0000000E+00  1.214519155418261E-005
  0.7955564      0.0000000E+00  0.0000000E+00  1.125548467215962E-005
 -0.7955564      0.0000000E+00  0.0000000E+00  1.166055154648145E-005
  0.8047007      0.0000000E+00  0.0000000E+00  1.061150309574431E-005
 -0.8047007      0.0000000E+00  0.0000000E+00  1.106480396770022E-005
  0.8138450      0.0000000E+00  0.0000000E+00  9.867191128278030E-006
 -0.8138450      0.0000000E+00  0.0000000E+00  1.036172965695900E-005
  0.8229893      0.0000000E+00  0.0000000E+00  9.031810516995468E-006
 -0.8229893      0.0000000E+00  0.0000000E+00  9.561180000499093E-006
  0.8321337      0.0000000E+00  0.0000000E+00  8.120357751998166E-006
 -0.8321337      0.0000000E+00  0.0000000E+00  8.676846921492290E-006
  0.8412780      0.0000000E+00  0.0000000E+00  7.151129991954945E-006
 -0.8412780      0.0000000E+00  0.0000000E+00  7.728260091354481E-006
  0.8504223      0.0000000E+00  0.0000000E+00  6.147188684209300E-006
 -0.8504223      0.0000000E+00  0.0000000E+00  6.737300689988910E-006
  0.8595666      0.0000000E+00  0.0000000E+00  5.133851940379478E-006
 -0.8595666      0.0000000E+00  0.0000000E+00  5.729326723694348E-006
  0.8687110      0.0000000E+00  0.0000000E+00  4.138639740833786E-006
 -0.8687110      0.0000000E+00  0.0000000E+00  4.732848193420679E-006
  0.8778553      0.0000000E+00  0.0000000E+00  3.188555526239400E-006
 -0.8778553      0.0000000E+00  0.0000000E+00  3.774776058110224E-006
  0.8869996      0.0000000E+00  0.0000000E+00  2.312060154250560E-006
 -0.8869996      0.0000000E+00  0.0000000E+00  2.883422383437826E-006
  0.8961440      0.0000000E+00  0.0000000E+00  1.534925150530906E-006
 -0.8961440      0.0000000E+00  0.0000000E+00  2.085452039644222E-006
  0.9052883      0.0000000E+00  0.0000000E+00  8.809927143261618E-007
 -0.9052883      0.0000000E+00  0.0000000E+00  1.404424184016545E-006
  0.9144326      0.0000000E+00  0.0000000E+00  3.687565760611821E-007
 -0.9144326      0.0000000E+00  0.0000000E+00  8.602544713709276E-007
  0.9235770      0.0000000E+00  0.0000000E+00  1.385930295295921E-008
 -0.9235770      0.0000000E+00  0.0000000E+00  4.686522107872773E-007
  0.9327213      0.0000000E+00  0.0000000E+00 -1.737230463366254E-007
 -0.9327213      0.0000000E+00  0.0000000E+00  2.400807333138217E-007
  0.9418656      0.0000000E+00  0.0000000E+00 -1.909982785317132E-007
 -0.9418656      0.0000000E+00  0.0000000E+00  1.781920040801008E-007
  0.9510099      0.0000000E+00  0.0000000E+00 -4.059838247005829E-008
 -0.9510099      0.0000000E+00  0.0000000E+00  2.815422424875827E-007
  0.9601542      0.0000000E+00  0.0000000E+00  2.690579676734199E-007
 -0.9601542      0.0000000E+00  0.0000000E+00  5.411095899235106E-007
  0.9692985      0.0000000E+00  0.0000000E+00  7.212200789790582E-007
 -0.9692985      0.0000000E+00  0.0000000E+00  9.420340916614003E-007
  0.9784429      0.0000000E+00  0.0000000E+00  1.294096194106643E-006
 -0.9784429      0.0000000E+00  0.0000000E+00  1.462931968619215E-006
  0.9875872      0.0000000E+00  0.0000000E+00  1.961850641039069E-006
 -0.9875872      0.0000000E+00  0.0000000E+00  2.077581490480725E-006
  0.9967315      0.0000000E+00  0.0000000E+00  2.691553928111532E-006
 -0.9967315      0.0000000E+00  0.0000000E+00  2.754557875678121E-006
   1.005876      0.0000000E+00  0.0000000E+00  3.449096961123086E-006
  -1.005876      0.0000000E+00  0.0000000E+00  3.461011903535665E-006
   1.015020      0.0000000E+00  0.0000000E+00  4.198595881704302E-006
  -1.015020      0.0000000E+00  0.0000000E+00  4.160444127285719E-006
   1.024165      0.0000000E+00  0.0000000E+00  4.902635887490650E-006
  -1.024165      0.0000000E+00  0.0000000E+00  4.817154978643002E-006
   1.033309      0.0000000E+00  0.0000000E+00  5.527532826236322E-006
  -1.033309      0.0000000E+00  0.0000000E+00  5.397326418622340E-006
   1.042453      0.0000000E+00  0.0000000E+00  6.040872652765507E-006
  -1.042453      0.0000000E+00  0.0000000E+00  5.869476706168250E-006
   1.051597      0.0000000E+00  0.0000000E+00  6.417398475148281E-006
  -1.051597      0.0000000E+00  0.0000000E+00  6.208411530713800E-006
   1.060742      0.0000000E+00  0.0000000E+00  6.635193572661978E-006
  -1.060742      0.0000000E+00  0.0000000E+00  6.394260148508656E-006
   1.069886      0.0000000E+00  0.0000000E+00  6.682892034462985E-006
  -1.069886      0.0000000E+00  0.0000000E+00  6.413320650073983E-006
   1.079031      0.0000000E+00  0.0000000E+00  6.554876042633839E-006
  -1.079031      0.0000000E+00  0.0000000E+00  6.263127347293850E-006
   1.088175      0.0000000E+00  0.0000000E+00  6.254623850320402E-006
  -1.088175      0.0000000E+00  0.0000000E+00  5.946232192432502E-006
   1.097319      0.0000000E+00  0.0000000E+00  5.793049119944028E-006
  -1.097319      0.0000000E+00  0.0000000E+00  5.471997732218182E-006
   1.106463      0.0000000E+00  0.0000000E+00  5.189051870618848E-006
  -1.106463      0.0000000E+00  0.0000000E+00  4.863205399206956E-006
   1.115608      0.0000000E+00  0.0000000E+00  4.466342186512526E-006
  -1.115608      0.0000000E+00  0.0000000E+00  4.139953407972185E-006
   1.124752      0.0000000E+00  0.0000000E+00  3.651852928116393E-006
  -1.124752      0.0000000E+00  0.0000000E+00  3.332687568330838E-006
   1.133896      0.0000000E+00  0.0000000E+00  2.783407018539581E-006
  -1.133896      0.0000000E+00  0.0000000E+00  2.472117394442822E-006
   1.143041      0.0000000E+00  0.0000000E+00  1.885399744446253E-006
  -1.143041      0.0000000E+00  0.0000000E+00  1.595148484608764E-006
   1.152185      0.0000000E+00  0.0000000E+00  9.986200049366522E-007
  -1.152185      0.0000000E+00  0.0000000E+00  7.287526359148841E-007
  0.0000000E+00  7.9192184E-03  0.0000000E+00 -6.765957030374148E-005
  0.0000000E+00 -7.9192184E-03  0.0000000E+00 -6.772607023872920E-005
