 SOC
  0.000000000000000E+000  !scissors operator
-3.2534
     3.6068925     0.0000000     0.0000000
    -1.8034463     3.1236606     0.0000000
     0.0000000     0.0000000    16.0000000
 written on 17Dec2023 at 10:11:03 
          16
         169
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1
   -8   -5    0    1    1   -0.000170   -0.000000
   -8   -5    0    2    1    0.000003    0.000002
   -8   -5    0    3    1   -0.000171    0.000000
   -8   -5    0    4    1   -0.000002   -0.000000
   -8   -5    0    5    1    0.000013    0.000003
   -8   -5    0    6    1   -0.000004    0.000000
   -8   -5    0    7    1   -0.000016    0.000002
   -8   -5    0    8    1   -0.000002    0.000001
   -8   -5    0    9    1   -0.000624    0.000000
   -8   -5    0   10    1    0.000002    0.000002
   -8   -5    0   11    1    0.000103    0.000001
   -8   -5    0   12    1   -0.000012   -0.000007
   -8   -5    0   13    1    0.000106   -0.000000
   -8   -5    0   14    1   -0.000010    0.000006
   -8   -5    0   15    1   -0.000102    0.000001
   -8   -5    0   16    1   -0.000000   -0.000011
   -8   -5    0    1    2    0.000003   -0.000002
   -8   -5    0    2    2   -0.000170   -0.000000
   -8   -5    0    3    2   -0.000002   -0.000005
   -8   -5    0    4    2    0.000017   -0.000002
   -8   -5    0    5    2    0.000001   -0.000002
   -8   -5    0    6    2    0.000172    0.000000
   -8   -5    0    7    2    0.000000   -0.000004
   -8   -5    0    8    2   -0.000014   -0.000002
   -8   -5    0    9    2    0.000002   -0.000002
   -8   -5    0   10    2   -0.000633    0.000000
   -8   -5    0   11    2   -0.000011   -0.000006
   -8   -5    0   12    2    0.000103   -0.000001
   -8   -5    0   13    2    0.000008   -0.000005
   -8   -5    0   14    2   -0.000106   -0.000001
   -8   -5    0   15    2    0.000000   -0.000014
   -8   -5    0   16    2   -0.000107    0.000001
   -8   -5    0    1    3    0.000267   -0.000000
   -8   -5    0    2    3    0.000007    0.000004
   -8   -5    0    3    3   -0.000067    0.000001
   -8   -5    0    4    3   -0.000008   -0.000005
   -8   -5    0    5    3    0.000114    0.000001
   -8   -5    0    6    3   -0.000011   -0.000001
   -8   -5    0    7    3   -0.000109    0.000002
   -8   -5    0    8    3   -0.000003   -0.000004
   -8   -5    0    9    3   -0.000103    0.000001
   -8   -5    0   10    3    0.000011   -0.000006
   -8   -5    0   11    3   -0.000091   -0.000000
   -8   -5    0   12    3   -0.000002   -0.000002
   -8   -5    0   13    3    0.000076    0.000005
   -8   -5    0   14    3   -0.000002   -0.000003
   -8   -5    0   15    3   -0.000074    0.000005
   -8   -5    0   16    3    0.000001    0.000000
   -8   -5    0    1    4   -0.000003   -0.000001
   -8   -5    0    2    4   -0.000167   -0.000005
   -8   -5    0    3    4    0.000003   -0.000004
   -8   -5    0    4    4   -0.000012    0.000001
   -8   -5    0    5    4   -0.000001    0.000003
   -8   -5    0    6    4    0.000000    0.000003
   -8   -5    0    7    4    0.000001    0.000001
   -8   -5    0    8    4    0.000093    0.000000
   -8   -5    0    9    4    0.000012   -0.000007
   -8   -5    0   10    4   -0.000103   -0.000001
   -8   -5    0   11    4   -0.000002    0.000002
   -8   -5    0   12    4   -0.000090   -0.000000
   -8   -5    0   13    4    0.000003   -0.000003
   -8   -5    0   14    4   -0.000074   -0.000006
   -8   -5    0   15    4    0.000003   -0.000003
   -8   -5    0   16    4   -0.000075    0.000005
   -8   -5    0    1    5   -0.000176    0.000005
   -8   -5    0    2    5   -0.000000   -0.000003
   -8   -5    0    3    5   -0.000016    0.000003
   -8   -5    0    4    5    0.000005    0.000001
   -8   -5    0    5    5   -0.000013   -0.000002
   -8   -5    0    6    5    0.000008    0.000001
   -8   -5    0    7    5    0.000083   -0.000002
   -8   -5    0    8    5   -0.000002    0.000002
   -8   -5    0    9    5   -0.000106   -0.000000
   -8   -5    0   10    5   -0.000008   -0.000005
   -8   -5    0   11    5    0.000076   -0.000005
   -8   -5    0   12    5    0.000003    0.000003
   -8   -5    0   13    5   -0.000091   -0.000000
   -8   -5    0   14    5    0.000001    0.000003
   -8   -5    0   15    5   -0.000075   -0.000005
   -8   -5    0   16    5    0.000002    0.000001
   -8   -5    0    1    6   -0.000005    0.000006
   -8   -5    0    2    6   -0.000259    0.000001
   -8   -5    0    3    6    0.000001    0.000009
   -8   -5    0    4    6   -0.000110    0.000001
   -8   -5    0    5    6   -0.000002    0.000004
   -8   -5    0    6    6   -0.000074    0.000001
   -8   -5    0    7    6   -0.000001    0.000010
   -8   -5    0    8    6    0.000116    0.000000
   -8   -5    0    9    6    0.000010    0.000006
   -8   -5    0   10    6    0.000106   -0.000001
   -8   -5    0   11    6   -0.000002    0.000003
   -8   -5    0   12    6   -0.000074    0.000006
   -8   -5    0   13    6    0.000001   -0.000003
   -8   -5    0   14    6   -0.000091   -0.000000
   -8   -5    0   15    6   -0.000001    0.000002
   -8   -5    0   16    6    0.000076    0.000005
   -8   -5    0    1    7    0.000172    0.000005
   -8   -5    0    2    7    0.000002    0.000003
   -8   -5    0    3    7    0.000005    0.000003
   -8   -5    0    4    7   -0.000002   -0.000001
   -8   -5    0    5    7    0.000089    0.000000
   -8   -5    0    6    7   -0.000003    0.000001
   -8   -5    0    7    7   -0.000015    0.000001
   -8   -5    0    8    7   -0.000000   -0.000002
   -8   -5    0    9    7    0.000102    0.000001
   -8   -5    0   10    7   -0.000000   -0.000014
   -8   -5    0   11    7   -0.000074   -0.000005
   -8   -5    0   12    7    0.000003    0.000003
   -8   -5    0   13    7   -0.000075    0.000005
   -8   -5    0   14    7   -0.000001   -0.000002
   -8   -5    0   15    7   -0.000091   -0.000000
   -8   -5    0   16    7    0.000003    0.000002
   -8   -5    0    1    8    0.000008   -0.000007
   -8   -5    0    2    8    0.000171   -0.000005
   -8   -5    0    3    8    0.000003   -0.000011
   -8   -5    0    4    8    0.000087   -0.000001
   -8   -5    0    5    8    0.000001    0.000002
   -8   -5    0    6    8   -0.000011    0.000003
   -8   -5    0    7    8   -0.000000   -0.000005
   -8   -5    0    8    8   -0.000011   -0.000001
   -8   -5    0    9    8    0.000000   -0.000011
   -8   -5    0   10    8    0.000107    0.000001
   -8   -5    0   11    8    0.000001   -0.000000
   -8   -5    0   12    8   -0.000075   -0.000005
   -8   -5    0   13    8    0.000002   -0.000001
   -8   -5    0   14    8    0.000076   -0.000005
   -8   -5    0   15    8    0.000003   -0.000002
   -8   -5    0   16    8   -0.000091   -0.000000
   -8   -5    0    1    9   -0.000077   -0.000000
   -8   -5    0    2    9    0.000003    0.000003
   -8   -5    0    3    9   -0.000169    0.000001
   -8   -5    0    4    9   -0.000001   -0.000001
   -8   -5    0    5    9    0.000022    0.000001
   -8   -5    0    6    9    0.000001    0.000005
   -8   -5    0    7    9   -0.000019    0.000002
   -8   -5    0    8    9   -0.000004   -0.000006
   -8   -5    0    9    9   -0.000170    0.000000
   -8   -5    0   10    9    0.000003    0.000002
   -8   -5    0   11    9   -0.000267   -0.000000
   -8   -5    0   12    9    0.000003   -0.000001
   -8   -5    0   13    9    0.000176    0.000005
   -8   -5    0   14    9    0.000005    0.000006
   -8   -5    0   15    9   -0.000172    0.000005
   -8   -5    0   16    9   -0.000008   -0.000007
   -8   -5    0    1   10    0.000003   -0.000003
   -8   -5    0    2   10   -0.000085   -0.000000
   -8   -5    0    3   10   -0.000003    0.000004
   -8   -5    0    4   10    0.000017   -0.000003
   -8   -5    0    5   10    0.000003   -0.000008
   -8   -5    0    6   10    0.000167   -0.000000
   -8   -5    0    7   10    0.000001   -0.000002
   -8   -5    0    8   10   -0.000020   -0.000002
   -8   -5    0    9   10    0.000003   -0.000002
   -8   -5    0   10   10   -0.000170    0.000000
   -8   -5    0   11   10   -0.000007    0.000004
   -8   -5    0   12   10    0.000167   -0.000005
   -8   -5    0   13   10    0.000000   -0.000003
   -8   -5    0   14   10    0.000259    0.000001
   -8   -5    0   15   10   -0.000002    0.000003
   -8   -5    0   16   10   -0.000171   -0.000005
   -8   -5    0    1   11    0.000169    0.000001
   -8   -5    0    2   11    0.000003    0.000004
   -8   -5    0    3   11   -0.000014    0.000000
   -8   -5    0    4   11   -0.000002    0.000001
   -8   -5    0    5   11    0.000058   -0.000001
   -8   -5    0    6   11   -0.000003   -0.000004
   -8   -5    0    7   11   -0.000053   -0.000001
   -8   -5    0    8   11   -0.000001    0.000001
   -8   -5    0    9   11    0.000171    0.000000
   -8   -5    0   10   11    0.000002   -0.000005
   -8   -5    0   11   11   -0.000067   -0.000001
   -8   -5    0   12   11    0.000003    0.000004
   -8   -5    0   13   11   -0.000016   -0.000003
